Age,BMI,Blood_Pressure_Systolic,Blood_Pressure_Diastolic,Cholesterol_Level,Glucose_Level,Genetic_Risk_Score,Gender_Male,Gender_Other,Smoking_Status_Former,Smoking_Status_Never,Alcohol_Consumption_Moderate,Physical_Activity_Level_Low,Physical_Activity_Level_Moderate,Family_History_Yes,Previous_Diagnosis_Pre-disease
-0.38444963,-3.2314312,0.9255429,0.0062914044,-1.3876809,-1.9684864,-0.61434174,0.17937939,0.0021388088,0.5973151,-3.5835052,0.5526646,-0.40631595,-0.016242769,0.38621753,-0.029750656
-0.19744956,-3.6334527,-1.0512645,0.38655102,-1.381122,-0.120397374,-0.02380077,-0.18227684,0.0063085267,-2.5508654,0.7336098,0.21846697,-0.82921845,-0.020538416,-0.97462773,-0.011308097
0.13084273,-2.3758533,-2.1716688,0.14406896,1.7171249,1.3419619,0.018294852,0.2154267,0.005202739,1.7667457,1.9191358,0.5368279,-1.192621,-0.071296334,0.4555893,0.049474742
-0.5422507,-4.156434,-1.809135,0.2172712,-1.469766,-0.06439976,-0.90498614,-0.36413553,0.001585139,0.5273037,-2.5498652,-0.69869006,-0.8465586,-0.031652864,-0.9306011,-0.16477524
0.38130888,-4.040369,1.5220102,-0.47714493,-1.3751491,0.65382874,0.23915985,0.01695886,0.0055766506,-3.7252436,1.0871059,-0.21246757,1.6556586,0.10958957,0.54657704,0.45397332
-0.40638548,-3.1710415,1.43349,-0.14359486,2.1004987,-0.031138599,-0.3103019,-0.24886303,0.004485219,1.8104895,1.9999355,0.73976153,-0.9553974,-0.039197944,-0.998104,0.037619673
0.16394661,2.3539376,-2.1639745,0.3799871,-2.3418195,0.7003215,-0.43038708,-0.15688407,-0.004054337,0.6140905,-3.9224412,-0.7089355,-0.8764048,0.09340815,-1.4263326,-0.030778766
-0.053070635,-3.9157522,-1.8307232,0.088117555,1.7797203,1.1700568,1.1309891,0.33879757,0.0034461785,0.59721667,-3.6709926,-1.136646,-0.8454893,-0.033640705,0.43804377,0.008094739
0.08233271,-3.370035,-1.0028962,-0.105658695,-2.163225,0.723705,0.905985,-0.49383697,-0.07108858,0.5271063,-3.4013288,0.40736997,2.209149,0.0051510856,-0.6141128,0.49858803
-0.74213123,3.5924525,-2.3791904,-0.015114488,1.8814846,-2.3558455,-0.528238,-0.08999986,0.008853629,1.6901367,2.1301155,0.41386038,-1.0433623,0.1560446,0.0786386,0.028873485
-0.26371205,2.9917705,1.8800312,0.045669824,-2.1683924,1.0048577,-0.69130325,-0.12742269,0.0014933434,0.64952934,-3.0475502,-0.85633844,-0.63082266,-0.14543547,-2.1689527,-0.09664142
-0.88107467,-3.5954082,-1.4701445,-0.32224533,-1.3761129,0.67195064,0.8436659,0.16229789,0.00626985,-2.910587,0.67281455,-0.5650869,-0.7531604,-0.12684621,-1.0995723,-0.012983151
-0.44076008,-4.2790217,1.2840322,-0.14856724,1.1368089,0.70505935,-0.5557172,-0.061828546,0.009752329,-4.2326946,0.62509125,0.17921111,-0.89404947,-0.03773737,0.57018995,-0.041371085
-0.16098608,-3.6633232,1.9021763,0.07048117,-1.6906115,-0.51979023,-0.116853245,-0.24103038,0.005953824,1.3261805,1.7987721,-0.6244699,-0.91933787,-0.1309208,0.48687366,0.094668165
0.071186334,-3.7283213,-1.4093916,0.13182795,-0.71860635,0.92520165,-0.7643452,-0.16622093,0.007024562,-3.9525342,0.8730713,0.40419877,1.8854933,-0.011526047,0.57895505,-0.04710979
-0.23310767,-3.6047423,-2.0294633,-0.48274046,-1.897048,-1.9383217,-0.51001704,-0.5039155,0.003746952,0.52699417,-2.745735,-0.7026092,-0.5666191,-0.09193117,0.38549754,-0.022738917
0.6016246,-3.3478584,1.8075509,-0.3136199,1.8572289,0.7017211,-0.66132337,-0.107735276,0.006172044,1.4647245,1.977382,-1.1071168,-0.6209143,-0.11942673,-1.2274423,0.025984619
-0.28210238,-4.661145,1.3977282,0.18657109,0.92841876,-2.2215998,-0.72668624,-0.1645927,0.0066437847,0.62767845,-3.8417926,-1.002767,-0.46465915,-0.07530522,0.3996349,-0.04891955
-0.78443915,-3.9430223,-1.3219316,-0.63651586,0.8008732,0.74262273,-0.905421,0.0165446,0.006536548,-5.046527,0.2775545,0.44388348,1.8982549,0.0018136338,0.35433134,-0.1290641
0.06270239,-3.6322274,-2.1093707,-0.703133,-1.2113408,-0.13861662,-0.2813067,-0.43412995,0.0015560997,0.52877486,-2.7284837,0.45440876,-0.77481854,-0.00071540487,-0.8757954,0.05055214
-0.25912398,2.7055883,-2.6522653,-0.44796163,1.2968947,-2.5666683,-0.7749678,0.07647633,0.006785444,1.544525,1.7594482,0.33797202,-0.38517475,-0.24811623,-0.96229357,-0.09527763
0.10830987,1.8211011,-2.4764156,0.07729021,-1.8573377,-3.400322,-0.6997927,-0.07806821,-0.004263427,0.59004897,-3.7075906,-0.7692517,1.3255681,0.061121095,0.43609408,-0.33797812
0.22585355,3.2868814,-1.3702586,0.084989764,1.5521395,-1.594918,0.13290939,0.08268083,0.0066201184,1.6729174,2.306035,0.31812248,1.7649714,0.20104471,0.41300926,-0.32817596
0.2331459,-3.9935594,-2.3073611,-0.5108726,0.63745356,-1.1303896,-0.71267074,-0.36665308,0.0053792987,1.2311566,1.5009842,-1.1803302,-1.2521492,-0.07793172,-1.1629267,-0.009501923
-0.1504803,-3.2975872,1.122694,-0.43555945,0.77261174,-1.7917264,-0.8045178,-0.111228354,0.0023497394,0.60612124,-3.7479846,-1.0309814,-0.69539034,-0.07663749,-0.72970045,0.016841091
-0.19398192,-3.26939,1.173274,-0.018112766,-1.5162417,-1.2075416,-1.0231745,0.03425468,0.0042805206,-3.158652,0.7841408,-0.9386998,-0.5655455,-0.029394556,-0.99398506,-0.209648
-0.33492994,3.2525604,1.5000933,0.4134987,-1.2911816,0.8055517,-0.44668427,0.010684596,0.011722349,1.4822685,2.0297673,0.49313226,-0.6750907,-0.1582619,0.6248878,0.0851719
-0.62978023,-3.5726628,-1.7827648,-0.25292462,-1.5941514,-0.14110763,-0.6606508,-0.3940042,0.0041479804,0.54416925,-2.9202979,0.20553285,-1.4325379,-0.099883504,0.17486426,-0.21296555
-0.4154011,2.922839,-2.2545094,-0.21010782,-2.0288389,0.6983536,2.1797836,-0.011511482,0.015653148,-3.0364273,1.0817611,-0.09845584,-1.1942034,-0.09209324,0.32565904,0.045898255
-0.44919014,-2.9236763,0.6620321,-0.095328964,-1.8833643,-1.8592596,-0.84970385,0.065613754,0.0003760223,0.5570954,-3.76884,-0.96235496,-0.53955454,0.04896032,-1.0358872,0.02828978
-0.2197259,-3.9703865,-2.2369404,-0.35826176,-2.124703,0.3752473,-0.12731783,0.26816416,0.005515307,0.5887085,-2.9312098,0.3724774,-0.8467081,-0.15440318,0.43843275,0.04477432
-0.42845473,3.536966,1.6257415,0.29405868,1.7090414,0.7259956,-0.752186,0.21768557,0.013477028,-2.840965,0.9340686,0.58280486,-0.75272644,-0.11924585,-1.0127602,0.020008607
-0.4909471,-2.9995995,-2.2809672,-0.06144954,-1.7203931,-1.7514962,-0.7347658,-0.3548257,0.00382341,0.5531494,-2.719406,0.27660725,-1.0871822,-0.070832856,0.2396149,-0.10806107
-0.62375003,3.006033,-1.6031597,-0.41227046,1.7851651,1.1171134,-0.16098343,0.06869457,0.0037619923,0.5852418,-3.632949,-0.4140848,2.070447,0.17784564,0.32338944,-0.032652345
-0.13188133,3.6606545,1.1278459,-0.9789389,-2.799201,0.84358615,0.08291348,-0.00410218,0.013893292,-2.3704782,0.57716,-0.46332863,-0.79324937,-0.3054269,0.5738413,-0.030720998
-0.13348126,2.366101,-1.7968502,0.24502148,-1.8086206,-3.1689088,-0.8211677,-0.19623587,0.00068562303,0.6626111,-3.5291746,0.3552901,2.1332204,0.096097864,-0.90047187,0.70954347
-0.8087874,-4.169775,-2.3092012,0.035552472,-1.7478406,0.21966541,-1.0447628,-0.3713315,0.004992637,1.1423221,1.3784955,-0.8742576,-1.0269989,-0.16415344,-1.2629472,0.025769576
0.11090264,-3.6733499,-1.7113554,-0.49327815,-1.2980455,-1.5942236,-0.3515924,-0.48146984,0.004672274,0.5315987,-2.8299344,-0.5176945,-0.8255136,0.053250603,0.34088477,0.01758762
0.01232896,-3.4335628,-2.0448136,-0.3701923,-1.7667431,1.1126074,-0.43000552,-0.18682837,0.0054730074,-2.9856386,0.8544309,0.48196086,-0.6983988,-0.1748885,-1.0414172,0.05665376
0.19726469,-4.021988,-1.1140578,-0.15927912,1.088691,0.65304,-0.38004088,0.12829839,0.0024745357,0.5964674,-3.5790226,-0.93981904,-0.8760257,0.15754035,-1.2107189,-0.038295824
-0.15480885,-4.0044994,-1.3597953,-0.6986277,-1.6596597,-0.0042986125,-0.29116896,-0.43158716,0.0015560997,0.5587683,-2.8658,-0.8190467,-0.7895731,-0.06382546,-1.0862521,0.026944656
-0.48799863,2.9984968,1.339204,0.5939667,-2.1899645,0.6356766,-0.107357115,-0.10498999,0.010374289,-3.300894,0.9693047,-0.7508203,-1.0944312,-0.1691047,-1.4093429,0.030840674
-0.62692064,2.8283288,-2.653955,-0.4516099,2.0769095,-1.4059733,-0.6990084,0.016370544,0.0019451848,0.7414644,-3.740928,0.43369055,2.2280402,0.025569245,-0.7626889,-0.30950618
0.10445922,-3.7822433,-1.7634789,-0.12284959,1.4972255,0.6576009,-0.95555717,0.22527012,0.005074609,1.4700826,1.710024,-1.041497,-0.7530253,-0.10167837,-1.1996369,0.018673752
-0.17949407,-3.4463308,2.1558006,-0.34540263,2.125574,0.085928455,-0.4374639,-0.1354009,0.007791601,1.7841018,2.0720596,-0.9162104,-1.0450698,-0.11040153,0.6017683,0.022648953
0.2988391,-3.4888666,-1.7189244,-0.5336523,0.67949516,-1.1469235,-0.60359657,0.00022430718,0.0069481037,-3.8932958,0.73256004,0.38549745,-1.0464051,0.012464454,0.24570547,-0.12886664
0.11884589,-3.711037,-2.1095686,-0.33355343,1.2462002,-2.3810265,-0.7947477,-0.3472611,0.005261126,0.55057764,-3.204046,0.4520793,-0.5058855,0.015794238,0.22828893,-0.07049639
-0.22435492,-4.1093283,-1.6402854,-0.19423029,-1.0419892,0.4555369,0.5933171,-0.4535616,0.00071378786,0.55455583,-3.8579638,-0.7614853,1.5589345,-0.06947698,0.57784766,0.00017754361
-0.9705598,-3.9054022,-1.5144671,-0.2788083,-1.6986142,-0.046309456,-0.6938064,0.062882036,0.0043203593,-3.5728478,0.59072655,-0.92144525,-1.1070747,-0.0198352,-0.96532047,-0.17298427
0.045505766,-3.3906548,1.1852539,-0.41241148,1.4196204,-1.826563,-0.3659153,0.021104561,0.004158222,1.5325582,1.9646258,-1.23232,-0.6864005,0.044610586,-1.0837487,0.0023759475
0.08015858,3.6230364,2.343677,-0.10451046,2.2167943,0.8989201,0.87062377,-0.0468207,0.0065315226,0.5916812,-2.5065022,0.3973763,-0.6519809,-0.026035653,0.61316085,0.0026075453
-0.01443672,2.3806665,-2.1662502,-0.3393665,-1.9471126,0.9208251,-0.16098069,-0.053208843,-0.0042245258,0.7160398,-3.4770992,0.48841125,-0.9686682,-0.07404123,-1.7698423,-0.0020324914
-0.027762737,-4.0362263,0.48342744,-0.12813172,-1.8754095,-2.2884269,-0.7155435,-0.122094914,0.003717492,-3.0199668,0.8407493,0.25552428,0.47215694,-0.033238206,-1.1842448,-0.26457778
0.17899206,-2.975405,-1.8682523,0.18275055,1.9466823,-2.3541524,-1.2684497,0.20711343,0.0031388397,1.5867695,1.5984392,0.6098895,1.8805684,0.013000639,-0.8937247,0.32742575
-0.14986551,2.489965,-1.00859,-0.49182007,-1.8530202,-0.15522847,-0.6727886,0.107547574,0.0018011489,0.63033557,-3.8630016,-0.68265104,1.521245,0.14913529,-1.5970528,-0.25467005
-0.9199847,-1.8024223,-1.0400918,-0.7809677,-2.56662,0.5801387,-0.33336127,-0.34934482,0.0015653578,0.6073585,-3.647985,0.3189302,1.1887598,0.07875254,-0.87015605,-0.2320734
-0.049458306,-2.8623865,-1.8847941,-0.37300324,2.0836716,-2.7528229,-0.6313847,-0.19062622,0.00316704,1.5163746,1.7195448,0.5293836,1.8908648,0.035612084,-1.0397694,-0.28601193
-1.2926531,-3.4786139,-2.3206072,-0.5297315,1.8297602,0.63954806,-0.7321498,-0.36695892,-0.08188581,0.64587486,-4.122181,0.5524453,-1.1421945,-0.051506218,-0.7951816,0.05374518
-0.92977273,-2.5320542,-1.2662166,0.023904175,-1.5283687,-1.4934189,0.9921553,0.1628162,0.0037127493,0.49621028,-2.7094033,0.22085147,-0.7614248,-0.09868458,0.21124336,-0.031683743
-0.34482458,3.1878843,1.6499535,0.026478278,1.4279791,-2.0315554,-0.24988921,-0.0060259635,0.006011528,1.8338474,2.2339923,-0.76158273,1.8951758,0.13057566,0.20747909,0.011487078
-0.28835973,-2.5752687,-1.7412889,0.21861777,0.9171564,-1.6156303,-0.87171537,0.09837807,0.002482386,0.56026465,-2.9091904,-0.7705973,-0.48793373,-0.054692484,-0.76949656,0.003501914
-0.32979852,-2.7468667,-1.6295724,-0.1698216,-2.0479524,-1.5539739,-0.9640557,0.15964712,0.0004202408,0.49401033,-2.767859,-1.0917009,-0.60038555,-0.07695278,-0.7154535,-0.072364114
0.8794353,-2.4878867,-1.7037458,0.26381606,1.3396187,-1.5644081,-0.34113735,-0.31141457,-0.12296972,1.385116,1.698933,-1.3526763,-0.7373856,-0.21474199,-0.9995815,-0.06810715
0.36634055,-3.5849588,-2.2594025,0.3192494,1.8581073,1.3060418,0.16134915,0.17899531,0.007094413,1.5370871,1.5716082,0.6139472,-1.3133441,0.0056446176,0.3402604,-0.2367474
-0.5090227,2.6428323,-2.186974,-0.16563348,-2.2846942,1.1258764,1.8874924,0.14317453,0.013273802,-3.4386752,0.9516512,-0.4140966,-0.8033815,-0.13945982,-1.3361838,-0.022908097
0.41680405,2.143029,-1.3738885,-0.30654004,-1.6387062,-2.1086235,-0.76741433,-0.17845008,-0.0014836118,0.5842301,-3.5391653,-0.94681805,-0.8118647,-0.14741425,0.29989827,-0.005722943
-0.13959399,2.6291263,1.8509102,-0.69058394,1.1720895,-3.2652454,-0.78130996,-0.012975147,0.0019409506,0.5850286,-3.582696,0.63826764,-0.7033928,0.010833092,0.23959152,0.008992001
0.098783664,-4.0738745,0.80061793,0.34216496,2.3638854,-1.4065859,-0.46697935,-0.10090557,0.0015697172,0.6502434,-4.0328374,0.49249747,1.9960458,-0.02767856,-0.774048,0.3179909
0.24930625,-3.3796225,-1.9695482,-0.010729259,1.5975659,-2.6563685,-0.712087,0.20613775,0.0022261664,0.6483962,-3.5865777,-0.9762465,1.6691253,0.10194975,0.49065724,-0.3151398
-0.008382608,3.8571105,1.2691785,0.18913078,1.2394866,0.012813009,-0.5230888,0.0417499,0.007806748,1.8363225,1.7003297,-1.1462831,-0.9190319,-0.33693692,-0.8813405,0.03815903
-0.0079758,-3.1567948,2.109731,-0.64940727,-1.395635,-1.46956,-0.044723935,-0.01737177,0.0072556194,1.3239741,1.8816423,0.5324853,-0.67474264,-0.24076025,0.311177,0.11912823
-0.13173579,2.866495,1.6825947,-0.44583252,-2.0947382,1.3326849,1.0223808,0.01688113,-0.0052977586,0.6082829,-3.4403076,0.4182752,-0.54166543,-0.13818045,-1.2401205,0.01374931
-0.29634544,-3.2817297,-2.2416294,-0.3722871,-2.4183786,0.49120134,-1.185008,-0.37074786,0.0025375618,0.52844644,-3.2454896,-0.669294,-0.638658,-0.0045792796,0.30811262,0.017122095
-0.45783082,2.3347752,-1.8131216,-0.1872509,-2.2000008,-2.483821,-0.32698402,0.051940553,-0.0052980687,0.72712696,-3.762669,-0.5973551,-1.2342308,0.140509,-1.1346216,0.06795429
-0.014407069,-4.001901,-0.89284664,0.01197201,1.1322628,-3.1095543,-0.840911,0.034528684,0.006570929,-4.5757136,0.5874905,0.44399965,1.0681014,0.028480768,0.35581148,-0.3693422
-0.17992388,-2.8954082,-2.3693516,0.25258407,1.5809609,1.5657767,-0.6532617,0.18353522,0.007328297,1.6048604,1.4354966,0.66403395,-1.1728916,-0.01954852,0.43944305,0.065680854
-0.59295416,3.4401708,-0.78871244,0.27076507,1.9169707,0.8238646,-0.16121188,-0.059350472,-0.096240714,0.5608288,-3.419292,0.48441035,3.0293424,0.04989795,-0.76345724,-0.14729707
-0.4889642,-3.7358463,1.4715873,-0.052703634,-2.0359087,-1.7449108,-0.377999,-0.107669875,0.0025436743,0.5952039,-3.9921138,0.4780038,1.0163914,0.013370404,0.28216293,-0.077263005
-0.32325932,2.8441455,1.6272938,-0.16482387,-2.635694,1.0017824,-0.8985431,-0.03662347,0.010903776,-3.0657415,0.94079846,0.6591367,-0.93977,-0.069697246,-2.0049074,-0.036566604
-0.2523464,3.2719827,-1.4198372,-0.45490587,-1.8866302,0.79647636,-0.120824784,-0.20686133,0.013863569,1.5968528,1.895277,0.22314714,-1.1715184,-0.21063347,-0.8068668,-0.08560497
0.14590631,-3.5026135,-1.6752846,-0.19588852,-1.9599233,-1.9453212,0.2172488,-0.21947038,0.00996852,-2.9055526,0.7065678,0.42016864,-0.588713,-0.13868733,0.41675606,-0.08696721
-0.1087709,-3.2038665,-1.5807778,-0.2387711,-1.347076,-1.5842044,-0.9005889,0.047860965,0.0042615347,-3.2253644,0.7406692,0.29426622,1.6920072,-0.018768286,-0.9880098,-0.3768308
-0.4935831,-4.261561,0.9545209,0.4772657,-2.4842243,0.7579994,0.46237835,0.25125426,0.0020110107,0.56483454,-3.6733415,0.35975125,-0.9560098,-0.15282895,0.40598598,-0.16194548
-0.0034509918,-4.3672943,-1.9232237,-0.32458264,-1.651233,-0.025571365,-0.92838347,-0.5152125,0.0028803593,0.6138187,-3.5652122,-0.6600143,-0.9930382,0.05351986,0.37503237,0.017509555
-0.3636337,-3.3730285,2.10789,-0.17994867,-1.6399751,-2.1442885,-0.32250553,-0.25883454,-0.20283353,1.5656137,1.9545515,0.65273684,-0.3700127,-0.16753413,0.39437997,0.062503844
0.066547886,-3.7368383,0.97680855,-0.38713485,-1.4219464,0.37821746,-0.35555893,-0.25146878,0.0011493404,0.5743988,-3.6088152,-0.86559445,-0.4709956,0.04911802,-1.0610565,0.026110765
-0.24728124,-4.113393,-2.103268,-0.16348854,1.2825658,1.8625519,0.16529053,-0.16295493,0.009928077,-3.7922769,0.85313433,-0.6124379,-0.9023738,0.07812528,0.54633933,-0.06926386
-0.24370465,-3.607121,-1.7197045,-0.0029679425,-2.0996583,-1.860315,-0.6825726,-0.11116474,0.0005874252,0.5447403,-2.8312366,0.48557207,1.2298574,-0.023555879,-0.958645,-0.21381964
-0.19650987,-1.9057468,-2.0994012,-0.23814473,-1.9225458,-2.0878205,-0.6924783,-0.36387482,0.005722904,1.255471,1.4278449,0.54748034,-0.52313125,-0.074056886,0.4951962,0.011582988
0.20988147,-3.418493,-1.4969026,-0.06924969,-1.596775,-0.51610947,-0.6514596,0.137831,0.006644463,-2.9948926,0.74526966,-0.69920087,-1.0515089,-0.06952913,0.32813996,-0.103739165
0.021063384,-4.391355,-1.5027562,0.1989454,-1.4922397,1.5662255,0.043137528,-0.35136896,0.0038547437,1.3119589,1.7901047,-0.8883385,1.3303137,0.016195422,-2.0278304,0.07043265
-0.49613822,-3.0689662,1.4900489,-0.19890898,-2.3887556,0.845841,0.6757269,-0.1581096,0.005666116,1.3185195,2.2976224,-0.5368824,1.9612606,0.06770245,0.6629536,-0.17793255
-0.14966403,-3.3603997,0.95650166,-0.52093667,-2.0102637,-1.5935259,-0.45282736,-0.10290568,0.005892467,-3.3857336,0.92637855,0.6714802,-0.5708396,0.036128335,-1.0080847,0.04985898
-0.84936243,-2.7641773,-1.4952104,-0.2069369,-0.8569442,0.046905883,-0.44734317,0.043280832,0.004773319,-2.9001925,0.5471248,-0.42320842,-1.0151256,-0.065197244,-0.7699722,-0.014795462
-0.16504389,3.262813,1.0734446,-0.8307024,-2.480618,0.6587915,-1.3305739,-0.06500159,0.009804046,-3.77097,0.58091354,-1.1456761,-0.90498245,-0.13292783,0.5904714,0.0135727255
0.1677822,3.2329576,1.8379968,0.20082399,-1.8027697,0.52868396,-0.64510363,-0.020493263,0.009421611,1.885484,2.0823727,0.42319825,-1.017672,-0.014923583,-1.5544821,-0.19917485
0.7677417,-2.918751,-1.1159272,0.07489264,-1.4743292,0.8850444,0.09313926,0.31319344,0.004423494,0.6041273,-2.9685187,-0.8178106,-0.67722046,-0.0047631133,0.5087612,0.061876874
-0.6269756,-3.7539775,-1.1169631,-0.2522047,-1.3616947,0.2341006,-0.75191414,-0.2130417,0.006709019,-4.511082,0.95380354,0.2908524,2.416921,0.023955274,0.45584443,0.5892239
0.40019527,3.5343049,2.035805,0.33722526,2.1609118,-3.7868695,-0.28494465,-0.037966352,0.0008038742,0.6722297,-3.2550025,0.4530281,1.0305984,0.0045644445,-0.9612232,-0.32660753
0.15005155,-5.1392727,0.710999,-0.01108401,-2.2344275,0.30355754,-0.23451184,-0.24792913,0.0030591686,0.5631698,-3.4619412,0.54437435,0.8233157,-0.017237237,0.54050404,-0.2395173
-0.019819956,-3.438545,-1.3674883,-0.79532194,-1.9795552,0.71770227,-0.029381413,0.3278908,0.0019207876,0.5799109,-3.9833782,-0.81492716,1.5174217,0.01681505,0.3901787,0.045852203
-0.60419416,-4.0033903,-2.4258728,-0.040229023,1.4544674,-0.9729835,-0.015544244,-0.32380247,0.0071368203,1.3098056,1.2866604,-0.9998081,-1.5022051,-0.019462734,0.4371225,-0.009101188
-0.2962461,-2.9971428,0.5041481,-0.7443275,-2.0700004,-1.4681902,-0.6206046,0.06172373,0.0027328143,0.5646687,-3.3220158,-0.63738567,-0.72267234,0.0010169549,0.44350228,-0.09196209
-0.21376732,-3.3622487,-1.716147,0.13679518,1.4502443,-1.8074424,-0.6298461,0.1736869,0.0019005287,0.56589097,-2.9046452,-1.2251303,-0.6034947,-0.10579203,-0.7529198,-0.030671205
0.11510026,-3.3954434,2.1522503,-0.33124706,-1.2060325,-1.9629245,0.11322835,-0.060860522,0.008088763,-3.855261,1.0915592,0.67782843,-0.29664972,0.042183597,0.43190995,0.11632854
0.1423502,-3.1098154,0.78414094,0.1659875,-1.763418,-2.2262106,-0.9784978,0.03794687,0.0011088831,0.5834321,-3.1117003,-1.1303085,-0.6076229,-0.097327255,-1.1716261,0.07044693
-0.07234563,3.6145046,2.4968126,0.10156151,1.2358913,1.7453691,-0.05778827,-0.014585405,0.015487904,-2.904469,0.6275386,-0.7463392,-0.7920261,-0.28979212,0.58974016,-0.020416811
-0.20188436,-3.2629478,-2.584017,-0.24197467,-1.4696746,0.4387965,-1.0985061,0.07362163,0.0070078466,-3.73922,0.6320029,0.6033313,-0.76421815,-0.0012679405,0.45843226,0.046333335
0.30452695,-3.0064602,-2.5004325,-0.1778387,1.8893518,-2.8746483,-0.22536488,-0.3322685,0.00408501,1.4416829,1.8780562,0.7924407,-0.37993616,0.0018540998,-0.9834711,0.016010463
0.08606175,-4.2178335,-1.318787,-0.42087188,-1.5505567,0.43405443,-0.16180515,-0.24556023,0.0052802027,-3.457061,0.7941888,-0.4956114,1.3618262,-0.009703323,0.32200935,-0.21976781
0.001766288,-4.035908,-1.888271,-0.10113077,1.4719906,-2.0277085,1.7665035,0.10234564,0.0077523827,-2.87061,0.94655675,0.35764858,-1.2932067,0.07404389,0.3640279,0.067014754
0.13363007,3.8147929,1.3551028,-0.6521551,1.8484434,0.5096107,-0.52057403,0.10382118,0.009914314,-3.571396,0.7427088,0.32722402,2.397816,0.07152169,0.34030315,-0.17349726
-0.048662815,-3.5655618,-1.9905083,-0.23601109,0.95269936,0.8822348,-1.0331596,0.087590575,0.0074446155,-3.9371114,0.88266546,-0.5561791,1.8062403,0.1387452,0.53902525,-0.03563943
-0.640885,-2.8547285,-2.1334016,-0.30037037,-1.1590457,1.2706801,0.31155506,-0.4581755,0.003004977,0.53311855,-3.6743522,-0.7205491,-0.84475154,-0.17043927,0.41094828,0.03647411
0.22170225,-4.535589,1.1443205,0.3181132,0.9271241,0.63869065,-0.53238773,-0.39090553,0.0049310885,0.6506888,-3.8384063,0.39182153,-0.9622026,0.04617769,0.42901534,-0.004975625
-0.7090467,-2.988736,-2.3159604,-0.32872054,-2.2487798,0.79128355,-0.93268996,-0.47001803,0.002956279,0.59090585,-3.0469356,0.5779126,-0.8874582,-0.016889695,0.33071104,0.05267898
-0.5775502,-3.1787508,-1.9451255,0.12046062,0.2614014,-2.6206725,1.6134727,-0.005788997,0.007618796,-2.983409,0.85622746,-0.5504831,-0.7919677,-0.041035462,0.3404466,-0.14914477
0.34957436,-1.7044032,-1.6464092,-0.5574792,0.59248435,-2.2963414,-0.2963222,-0.17569682,-0.0898225,0.636356,-3.2396827,0.51630896,-0.819693,-0.0065337284,0.4246757,0.04238569
-0.14215425,-3.340631,1.443538,-0.13520174,-1.931619,-1.7902268,-1.0912101,-0.031012667,0.0064407247,-3.2949445,0.79914236,-1.0289838,-0.3690345,-0.09477565,0.36373147,-0.005632234
0.25348696,3.773874,2.4336083,0.29507393,2.30334,-3.0983756,0.78352,0.03659486,0.002119969,0.5827045,-3.5425081,0.45234543,-0.51466274,-0.037656594,-1.1286639,0.02476264
-1.1070983,-3.17798,1.3270898,0.33439252,-1.9793515,1.283026,0.14792937,0.20890151,0.0041870805,0.60424256,-3.9851525,0.42172906,-0.7022608,-0.011138901,0.38741618,-0.017993096
-0.5506311,-4.242758,-2.0513575,0.22411932,0.9492946,-1.0993642,1.0720063,0.1669473,0.0021930162,0.547738,-3.358327,-0.9577747,1.8832972,0.080877125,-0.9769687,0.16277114
-0.33300138,-4.9099755,1.5945148,0.024708644,-1.6424309,0.8898377,-0.40897608,0.11911556,0.0036987897,0.49091607,-3.8263261,0.5236785,-0.70720154,-0.048548564,0.4865116,-0.089754544
0.3652785,3.3359232,-2.2692888,-0.49551204,1.5134221,0.007557269,-0.46148533,-0.0941415,0.002331331,0.69466645,-3.0857463,0.26939502,2.2827923,0.022601578,0.43304512,-0.30434027
0.0030486432,-4.221237,-1.9401958,-0.15881453,1.5950562,0.902509,1.324163,-0.08439635,0.0076209456,-3.2830362,0.8454724,0.36237344,-1.092383,-0.07057849,-0.8993847,-0.1708431
-0.33341047,-4.419309,0.9828287,-0.6986422,2.0422099,-2.0397081,-0.68747085,-0.2030102,0.0030236917,0.61985356,-4.1860986,0.35757756,-1.262845,0.028440736,0.21568435,0.012560836
-0.7009151,-3.5111928,1.928612,-0.17044054,-1.136152,-1.3988549,-0.34257457,0.020201102,0.004708981,-3.4380336,0.7830731,0.69130844,-0.42798728,0.032691974,-1.0550493,-0.34000975
-0.8134189,-3.5513945,-1.7142676,-0.16221027,1.2915438,0.9040296,0.1151207,-0.39871287,0.0053339084,0.5715648,-3.2841275,-0.77761304,-0.9316408,-0.023460226,0.43770072,-0.1309577
-0.5136053,3.6904635,0.49498814,-0.23891792,1.2096981,-1.3105738,-0.2416051,-0.0043243384,0.0047571724,1.5461893,1.9340746,-0.50034225,2.1345828,0.3877592,-1.0923504,0.8674605
-0.5939053,-4.640781,-1.9494238,-0.581896,0.8557963,0.7312689,-0.65712583,-0.15488392,0.00735896,-3.9546883,0.80533594,-0.91203797,1.6897155,0.072048776,0.37589324,-0.017324023
-0.19617723,3.2741323,-2.4816303,-0.43149263,2.1715744,1.2781614,-0.47974896,-0.09628195,0.0028344304,0.65328157,-3.1300952,-0.8050573,-1.0502585,-0.1733656,-1.2221977,-0.044300586
-0.7881378,-2.4446175,-1.5275381,-0.5615263,-1.0150378,1.2997687,-0.04806556,0.13191658,0.008110642,-3.229401,0.7258473,0.34409595,-0.8022363,-0.041084517,0.51194555,0.048872348
